cds,rtype,sname,dname,cname,enroll12,NumTstTakr,AvgScrRead,AvgScrMath,AvgScrWrite,NumGE1500,PctGE1500
3.07364E+13,S,Laguna Hills High,Saddleback Valley Unified,Orange,408,188,543,550,527,125,66.49
3.07364E+13,S,Trabuco Hills High,Saddleback Valley Unified,Orange,682,337,535,554,517,216,64.09
3.07364E+13,S,Mira Monte High (Alternative),Saddleback Valley Unified,Orange,32,1,*,*,*,*,*
3.07364E+13,S,Mission Viejo High,Saddleback Valley Unified,Orange,618,338,541,553,528,227,67.16
3.07364E+13,D,,Tustin Unified,Orange,1859,1026,522,537,523,596,58.09
3.07364E+13,S,Arnold O. Beckman High,Tustin Unified,Orange,590,384,565,595,572,284,73.96
3.07364E+13,S,Foothill High,Tustin Unified,Orange,598,337,532,542,532,218,64.69
3.07364E+13,S,Tustin High,Tustin Unified,Orange,569,305,458,457,453,94,30.82
3.07365E+13,D,,Irvine Unified,Orange,2343,1374,592,639,603,1176,85.59
3.07365E+13,S,Irvine High,Irvine Unified,Orange,461,249,568,609,583,192,77.11
3.07365E+13,S,Woodbridge High,Irvine Unified,Orange,615,373,571,614,577,298,79.89
3.07365E+13,S,Alternative Education-San Joaquin High,Irvine Unified,Orange,12,2,*,*,*,*,*
3.07365E+13,S,Northwood High,Irvine Unified,Orange,537,358,604,656,621,329,91.9
3.07365E+13,S,University High,Irvine Unified,Orange,648,392,617,666,624,355,90.56
3.07392E+13,D,,Los Alamitos Unified,Orange,728,517,528,541,517,308,59.57
3.07392E+13,S,Los Alamitos High,Los Alamitos Unified,Orange,721,517,528,541,517,308,59.57
3.1E+13,C,,,Placer,5762,2851,525,533,511,1698,59.56
3.11031E+13,D,,Placer County Office of Education,Placer,80,2,*,*,*,*,*
3.11031E+13,S,CORE Placer Charter,Placer County Office of Education,Placer,30,2,*,*,*,*,*
3.16685E+13,D,,Loomis Union Elementary,Placer,13,11,594,550,576,8,72.73
3.16685E+13,S,John Adams Academy,Loomis Union Elementary,Placer,13,11,594,550,576,8,72.73
3.16689E+13,D,,Placer Union High,Placer,1026,437,535,541,523,278,63.62
3.16689E+13,S,Foresthill High,Placer Union High,Placer,45,17,505,535,490,9,52.94
3.16689E+13,S,Maidu High Independent Study,Placer Union High,Placer,45,3,*,*,*,*,*
3.16689E+13,S,Colfax High,Placer Union High,Placer,171,75,536,527,531,48,64
3.16689E+13,S,Del Oro High,Placer Union High,Placer,398,225,534,545,519,146,64.89
3.16689E+13,S,Placer High,Placer Union High,Placer,308,117,539,542,530,73,62.39
3.16693E+13,D,,Roseville Joint Union High,Placer,2558,1503,521,532,509,876,58.28
3.16693E+13,S,Antelope High,Roseville Joint Union High,Placer,408,275,485,483,469,107,38.91
3.16693E+13,S,Independence High (Alternative),Roseville Joint Union High,Placer,82,3,*,*,*,*,*
3.16693E+13,S,Woodcreek High,Roseville Joint Union High,Placer,545,313,519,529,501,183,58.47
3.16693E+13,S,Granite Bay High,Roseville Joint Union High,Placer,550,418,555,575,551,314,75.12
3.16693E+13,S,Oakmont High,Roseville Joint Union High,Placer,413,230,527,532,510,136,59.13
3.16693E+13,S,Roseville High,Roseville Joint Union High,Placer,468,264,502,517,493,135,51.14
3.16694E+13,D,,Tahoe-Truckee Unified,Placer,241,136,527,529,509,81,59.56
3.16694E+13,S,North Tahoe High,Tahoe-Truckee Unified,Placer,71,55,518,512,508,34,61.82
3.16694E+13,S,Cold Stream Alternative,Tahoe-Truckee Unified,Placer,2,1,*,*,*,*,*
3.16694E+13,S,Tahoe Truckee High,Tahoe-Truckee Unified,Placer,143,80,533,540,511,46,57.5
3.16695E+13,D,,Western Placer Unified,Placer,807,158,493,490,474,63,39.87
3.16695E+13,S,Partnerships for Student-Centered Learning,Western Placer Unified,Placer,192,8,*,*,*,*,*
3.16695E+13,S,Phoenix High (Continuation),Western Placer Unified,Placer,45,1,*,*,*,*,*
3.16695E+13,S,Horizon Charter,Western Placer Unified,Placer,239,16,484,452,456,5,31.25
3.16695E+13,S,Lincoln High,Western Placer Unified,Placer,331,133,492,497,476,52,39.1
3.17509E+13,D,,Rocklin Unified,Placer,1037,604,533,544,517,390,64.57
3.17509E+13,S,Whitney High,Rocklin Unified,Placer,440,279,523,530,502,168,60.22
3.17509E+13,S,Western Sierra Collegiate Academy,Rocklin Unified,Placer,67,41,571,536,547,31,75.61
3.17509E+13,S,Rocklin Independent Charter Academy,Rocklin Unified,Placer,44,0,NA,NA,NA,NA,NA
3.17509E+13,S,Rocklin High,Rocklin Unified,Placer,428,283,537,560,527,190,67.14
3.17509E+13,S,Victory High,Rocklin Unified,Placer,57,1,*,*,*,*,*
3.2E+13,C,,,Plumas,173,63,517,529,494,40,63.49
3.26697E+13,D,,Plumas Unified,Plumas,170,63,517,529,494,40,63.49
3.26697E+13,S,Plumas Charter,Plumas Unified,Plumas,22,6,*,*,*,*,*
3.26697E+13,S,Chester Junior/Senior High,Plumas Unified,Plumas,38,16,481,528,471,7,43.75
3.26697E+13,S,Greenville Junior/Senior High,Plumas Unified,Plumas,15,4,*,*,*,*,*
3.26697E+13,S,Portola Junior/Senior High,Plumas Unified,Plumas,27,13,516,529,498,8,61.54
3.26697E+13,S,Quincy Junior/Senior High,Plumas Unified,Plumas,59,24,550,540,523,20,83.33
3.3E+13,C,,,Riverside,33843,13426,468,472,462,4663,34.73
3.31033E+13,D,,Riverside County Office of Education,Riverside,1025,54,488,456,479,20,37.04
3.31033E+13,S,River Springs Charter,Riverside County Office of Education,Riverside,198,53,489,458,478,20,37.74
3.31033E+13,S,Riverside County Education Academy,Riverside County Office of Education,Riverside,30,1,*,*,*,*,*
3.31033E+13,S,Come Back Kids,Riverside County Office of Education,Riverside,387,0,NA,NA,NA,NA,NA
3.31033E+13,S,Gateway College and Career Academy,Riverside County Office of Education,Riverside,156,0,NA,NA,NA,NA,NA
3.33163E+13,S,California School for the Deaf-Riverside,California School for the Deaf-Riverside (State Sp,Riverside,71,1,*,*,*,*,*
3.36698E+13,D,,Alvord Unified,Riverside,1427,508,459,466,447,150,29.53
3.36698E+13,S,Alvord Alternative Continuation High,Alvord Unified,Riverside,80,0,NA,NA,NA,NA,NA
3.36698E+13,S,La Sierra High,Alvord Unified,Riverside,700,298,473,478,458,103,34.56
3.36698E+13,S,Norte Vista High,Alvord Unified,Riverside,490,210,439,450,432,47,22.38
3.36699E+13,D,,Banning Unified,Riverside,344,97,419,407,414,14,14.43
3.36699E+13,S,Banning High,Banning Unified,Riverside,239,97,419,407,414,14,14.43
3.36699E+13,S,Banning Independent Study,Banning Unified,Riverside,36,0,NA,NA,NA,NA,NA
3.36699E+13,D,,Beaumont Unified,Riverside,654,242,474,465,474,90,37.19
3.36699E+13,S,21st Century Learning Institute,Beaumont Unified,Riverside,27,0,NA,NA,NA,NA,NA
3.36699E+13,S,Beaumont Senior High,Beaumont Unified,Riverside,578,242,474,465,474,90,37.19
3.36703E+13,D,,Corona-Norco Unified,Riverside,4370,2109,489,500,485,970,45.99
3.36703E+13,S,Eleanor Roosevelt High,Corona-Norco Unified,Riverside,800,486,486,490,486,218,44.86
3.36703E+13,S,John F. Kennedy High,Corona-Norco Unified,Riverside,200,134,509,499,497,70,52.24
3.36703E+13,S,Corona-Norco Alternative,Corona-Norco Unified,Riverside,64,0,NA,NA,NA,NA,NA
3.36703E+13,S,Centennial High,Corona-Norco Unified,Riverside,737,418,494,514,482,203,48.56
3.36703E+13,S,Lee V. Pollard High,Corona-Norco Unified,Riverside,516,2,*,*,*,*,*
3.36703E+13,S,Santiago High,Corona-Norco Unified,Riverside,822,523,498,512,499,259,49.52
3.36703E+13,S,Corona High,Corona-Norco Unified,Riverside,622,288,470,480,468,109,37.85
3.36703E+13,S,Norco High,Corona-Norco Unified,Riverside,528,258,482,496,476,111,43.02
3.36706E+13,D,,Desert Sands Unified,Riverside,2489,1037,468,462,463,344,33.17
3.36706E+13,S,Shadow Hills High,Desert Sands Unified,Riverside,371,179,436,428,434,36,20.11
3.36706E+13,S,Palm Desert High,Desert Sands Unified,Riverside,466,259,516,510,508,137,52.9
3.36706E+13,S,La Quinta High,Desert Sands Unified,Riverside,697,397,474,477,462,140,35.26
3.36706E+13,S,Horizon,Desert Sands Unified,Riverside,71,2,*,*,*,*,*
3.36706E+13,S,Amistad High (Continuation),Desert Sands Unified,Riverside,200,1,*,*,*,*,*
3.36706E+13,S,Indio High,Desert Sands Unified,Riverside,452,199,424,403,430,30,15.08
3.36708E+13,D,,Hemet Unified,Riverside,1781,477,468,470,462,160,33.54
3.36708E+13,S,Hamilton High,Hemet Unified,Riverside,84,15,506,506,481,6,40
3.36708E+13,S,Tahquitz High,Hemet Unified,Riverside,318,125,443,443,445,34,27.2
3.36708E+13,S,College Prep High,Hemet Unified,Riverside,26,13,495,484,463,5,38.46
3.36708E+13,S,Helen Hunt Jackson Alternative High,Hemet Unified,Riverside,72,3,*,*,*,*,*
3.36708E+13,S,West Valley High,Hemet Unified,Riverside,358,122,460,461,462,39,31.97
3.36708E+13,S,Hemet High,Hemet Unified,Riverside,584,199,483,488,470,74,37.19
3.36709E+13,D,,Jurupa Unified,Riverside,1519,462,448,460,446,126,27.27
3.36709E+13,S,Patriot High,Jurupa Unified,Riverside,437,173,467,481,463,60,34.68
3.36709E+13,S,Rivercrest Preparatory,Jurupa Unified,Riverside,16,2,*,*,*,*,*
3.36709E+13,S,Jurupa Valley High,Jurupa Unified,Riverside,386,159,438,447,439,37,23.27
3.36709E+13,S,Rubidoux High,Jurupa Unified,Riverside,413,128,434,445,433,28,21.88
3.36712E+13,D,,Menifee Union Elementary,Riverside,77,34,531,506,503,21,61.76
3.36712E+13,S,Santa Rosa Academy,Menifee Union Elementary,Riverside,77,34,531,506,503,21,61.76
3.36712E+13,D,,Moreno Valley Unified,Riverside,2556,942,435,442,433,200,21.23
3.36712E+13,S,Moreno Valley Online Academy,Moreno Valley Unified,Riverside,55,0,NA,NA,NA,NA,NA
3.36712E+13,S,Canyon Springs High,Moreno Valley Unified,Riverside,606,272,444,443,440,71,26.1
3.36712E+13,S,Valley View High,Moreno Valley Unified,Riverside,580,259,440,464,445,65,25.1
3.36712E+13,S,Vista del Lago High,Moreno Valley Unified,Riverside,497,199,436,434,424,35,17.59
3.36712E+13,S,Moreno Valley High,Moreno Valley Unified,Riverside,509,212,417,421,419,29,13.68
3.36716E+13,D,,Nuview Union,Riverside,134,110,473,488,471,41,37.27
3.36716E+13,S,Nuview Bridge Early College High,Nuview Union,Riverside,132,110,473,488,471,41,37.27
3.36717E+13,D,,Palm Springs Unified,Riverside,1733,636,447,445,438,170,26.73
3.36717E+13,S,Cathedral City High,Palm Springs Unified,Riverside,573,236,443,440,432,56,23.73
3.36717E+13,S,Desert Hot Springs High,Palm Springs Unified,Riverside,402,124,432,427,429,25,20.16
3.36717E+13,S,Palm Springs High,Palm Springs Unified,Riverside,463,276,458,457,447,89,32.25
3.36718E+13,D,,Palo Verde Unified,Riverside,270,60,453,465,438,17,28.33
3.36718E+13,S,Twin Palms Continuation,Palo Verde Unified,Riverside,55,1,*,*,*,*,*
3.36718E+13,S,Palo Verde High,Palo Verde Unified,Riverside,215,59,451,462,437,16,27.12
3.36721E+13,D,,Perris Union High,Riverside,2105,766,444,447,435,180,23.5
3.36721E+13,S,California Military Institute,Perris Union High,Riverside,88,70,437,441,423,13,18.57
3.36721E+13,S,Heritage High,Perris Union High,Riverside,617,283,452,448,444,78,27.56
3.36721E+13,S,Perris Lake High (Continuation),Perris Union High,Riverside,217,1,*,*,*,*,*
3.36721E+13,S,Paloma Valley High,Perris Union High,Riverside,597,213,468,474,450,68,31.92
3.36721E+13,S,Perris High,Perris Union High,Riverside,570,199,410,420,410,21,10.55
3.36722E+13,D,,Riverside Unified,Riverside,3420,1432,473,483,468,518,36.17
3.36722E+13,S,Riverside Virtual,Riverside Unified,Riverside,18,6,*,*,*,*,*
3.36722E+13,S,Arlington High,Riverside Unified,Riverside,467,221,449,453,445,53,23.98
3.36722E+13,S,Summit View Independent Study,Riverside Unified,Riverside,176,2,*,*,*,*,*
3.36722E+13,S,Opportunity Program,Riverside Unified,Riverside,24,0,NA,NA,NA,NA,NA
3.36722E+13,S,Martin Luther King Jr. High,Riverside Unified,Riverside,771,402,500,524,494,198,49.25
3.36722E+13,S,John W. North High,Riverside Unified,Riverside,501,265,461,471,458,85,32.08
3.36722E+13,S,Polytechnic High,Riverside Unified,Riverside,615,306,489,484,477,129,42.16
3.36722E+13,S,Ramona High,Riverside Unified,Riverside,560,230,440,452,442,48,20.87
3.36725E+13,D,,San Jacinto Unified,Riverside,804,224,444,438,429,50,22.32
3.36725E+13,S,Mountain Heights Academy,San Jacinto Unified,Riverside,75,1,*,*,*,*,*
3.36725E+13,S,Mountain View High,San Jacinto Unified,Riverside,152,1,*,*,*,*,*
3.36725E+13,S,San Jacinto High,San Jacinto Unified,Riverside,539,200,440,432,425,38,19
3.36725E+13,S,San Jacinto Valley Academy,San Jacinto Unified,Riverside,37,22,480,498,466,11,50
3.37368E+13,D,,Coachella Valley Unified,Riverside,1298,425,409,419,409,50,11.76
3.37368E+13,S,Desert Mirage High,Coachella Valley Unified,Riverside,466,144,412,404,414,14,9.72
3.37368E+13,S,NOVA Academy - Coachella,Coachella Valley Unified,Riverside,47,27,406,408,403,3,11.11
3.37368E+13,S,La Familia Continuation High,Coachella Valley Unified,Riverside,76,1,*,*,*,*,*
3.37368E+13,S,West Shores High,Coachella Valley Unified,Riverside,73,36,400,399,396,4,11.11
3.37368E+13,S,Coachella Valley High,Coachella Valley Unified,Riverside,634,217,408,433,409,29,13.36
3.37518E+13,D,,Lake Elsinore Unified,Riverside,1799,593,476,481,466,218,36.76
3.37518E+13,S,Lakeside High,Lake Elsinore Unified,Riverside,446,198,457,460,454,55,27.78
3.37518E+13,S,Keith McCarthy Academy,Lake Elsinore Unified,Riverside,106,0,NA,NA,NA,NA,NA
3.37518E+13,S,Southern California Online Academy,Lake Elsinore Unified,Riverside,45,5,*,*,*,*,*
3.37518E+13,S,Temescal Canyon High,Lake Elsinore Unified,Riverside,485,204,486,494,472,91,44.61
3.37518E+13,S,Elsinore High,Lake Elsinore Unified,Riverside,518,186,483,489,472,70,37.63
3.37519E+13,D,,Temecula Valley Unified,Riverside,2483,1324,511,505,496,679,51.28
3.37519E+13,S,Great Oak High,Temecula Valley Unified,Riverside,873,506,523,521,505,291,57.51
3.37519E+13,S,Temecula Valley High,Temecula Valley Unified,Riverside,657,352,499,487,485,161,45.74
3.37519E+13,S,Susan H. Nelson,Temecula Valley Unified,Riverside,82,3,*,*,*,*,*
3.37519E+13,S,Chaparral High,Temecula Valley Unified,Riverside,693,419,501,498,491,196,46.78
3.37519E+13,S,Temecula Preparatory,Temecula Valley Unified,Riverside,54,44,548,524,539,30,68.18
3.3752E+13,D,,Murrieta Valley Unified,Riverside,1974,1079,498,503,492,508,47.08
3.3752E+13,S,Vista Murrieta High,Murrieta Valley Unified,Riverside,740,428,494,495,491,197,46.03
3.3752E+13,S,Tenaja Canyon Academy,Murrieta Valley Unified,Riverside,52,3,*,*,*,*,*
3.3752E+13,S,Murrieta Mesa High,Murrieta Valley Unified,Riverside,503,309,488,493,478,124,40.13
3.3752E+13,S,Murrieta Valley High,Murrieta Valley Unified,Riverside,574,339,512,523,506,185,54.57
3.37524E+13,D,,Val Verde Unified,Riverside,1510,814,428,435,420,136,16.71
3.37524E+13,S,Citrus Hill High,Val Verde Unified,Riverside,520,338,415,427,405,43,12.72
3.37524E+13,S,Val Verde Academy,Val Verde Unified,Riverside,22,0,NA,NA,NA,NA,NA
3.37524E+13,S,Rancho Verde High,Val Verde Unified,Riverside,751,474,438,441,430,93,19.62
3.37524E+13,S,Val Verde High,Val Verde Unified,Riverside,210,2,*,*,*,*,*
3.4E+13,C,,,Sacramento,18908,7180,492,504,482,3269,45.53
3.41035E+13,D,,Sacramento County Office of Education,Sacramento,257,0,NA,NA,NA,NA,NA
3.46731E+13,D,,Elk Grove Unified,Sacramento,5035,2621,491,509,481,1200,45.78
3.46731E+13,S,Monterey Trail High,Elk Grove Unified,Sacramento,526,326,459,471,444,89,27.3
3.46731E+13,S,Pleasant Grove High,Elk Grove Unified,Sacramento,619,363,530,563,513,240,66.12
3.46731E+13,S,Cosumnes Oaks High,Elk Grove Unified,Sacramento,504,309,508,514,491,156,50.49
3.46731E+13,S,Valley High,Elk Grove Unified,Sacramento,324,184,427,433,426,40,21.74
3.46731E+13,S,Las Flores High (Alternative),Elk Grove Unified,Sacramento,58,0,NA,NA,NA,NA,NA
3.46731E+13,S,Florin High,Elk Grove Unified,Sacramento,346,157,425,449,420,30,19.11
3.46731E+13,S,Laguna Creek High,Elk Grove Unified,Sacramento,439,257,494,505,483,122,47.47
3.46731E+13,S,Sheldon High,Elk Grove Unified,Sacramento,526,279,486,500,472,110,39.43
3.46731E+13,S,Franklin High,Elk Grove Unified,Sacramento,682,511,514,536,512,289,56.56
3.46731E+13,S,Elk Grove High,Elk Grove Unified,Sacramento,418,231,501,527,493,123,53.25
3.46731E+13,S,Elk Grove Charter,Elk Grove Unified,Sacramento,95,4,*,*,*,*,*
3.46733E+13,D,,Folsom-Cordova Unified,Sacramento,1389,635,542,558,532,443,69.76
3.46733E+13,S,Vista del Lago High,Folsom-Cordova Unified,Sacramento,339,231,554,571,552,170,73.59
3.46733E+13,S,Walnutwood High (Independent Study),Folsom-Cordova Unified,Sacramento,56,3,*,*,*,*,*
3.46733E+13,S,Cordova High,Folsom-Cordova Unified,Sacramento,376,100,488,488,466,41,41
3.46733E+13,S,Folsom High,Folsom-Cordova Unified,Sacramento,486,300,550,573,538,228,76
3.46733E+13,S,Kinney High (Continuation),Folsom-Cordova Unified,Sacramento,77,1,*,*,*,*,*
3.46736E+13,D,,Galt Joint Union High,Sacramento,591,140,490,506,480,69,49.29
3.46736E+13,S,Liberty Ranch High,Galt Joint Union High,Sacramento,275,94,504,519,496,54,57.45
3.46736E+13,S,Galt High,Galt Joint Union High,Sacramento,210,46,462,480,448,15,32.61
3.46741E+13,D,,River Delta Joint Unified,Sacramento,175,79,481,460,477,27,34.18
3.46741E+13,S,Rio Vista High,River Delta Joint Unified,Sacramento,87,45,477,461,484,16,35.56
3.46741E+13,S,Delta High,River Delta Joint Unified,Sacramento,62,34,486,459,467,11,32.35
3.46744E+13,D,,Sacramento City Unified,Sacramento,3208,1281,463,476,456,425,33.18
3.46744E+13,S,New Technology High,Sacramento City Unified,Sacramento,49,30,450,449,432,8,26.67
3.46744E+13,S,George Washington Carver School of Arts and Scienc,Sacramento City Unified,Sacramento,61,28,548,504,526,16,57.14
3.46744E+13,S,The MET,Sacramento City Unified,Sacramento,66,33,486,457,468,11,33.33
3.46744E+13,S,Rosemont High,Sacramento City Unified,Sacramento,313,96,467,488,452,29,30.21
3.46744E+13,S,Sacramento Charter High,Sacramento City Unified,Sacramento,181,156,410,405,403,11,7.05
3.46744E+13,S,Arthur A. Benjamin Health Professions High,Sacramento City Unified,Sacramento,49,23,447,440,449,8,34.78
3.46744E+13,S,School of Engineering & Sciences,Sacramento City Unified,Sacramento,26,12,448,469,420,2,16.67
3.46744E+13,S,American Legion High (Continuation),Sacramento City Unified,Sacramento,202,1,*,*,*,*,*
3.46744E+13,S,Capital City Independent Study,Sacramento City Unified,Sacramento,260,2,*,*,*,*,*
3.46744E+13,S,West Campus,Sacramento City Unified,Sacramento,203,165,497,514,500,79,47.88
3.46744E+13,S,Luther Burbank High,Sacramento City Unified,Sacramento,421,187,399,427,397,20,10.7
3.46744E+13,S,Hiram W. Johnson High,Sacramento City Unified,Sacramento,323,91,410,423,401,11,12.09
3.46744E+13,S,John F. Kennedy High,Sacramento City Unified,Sacramento,468,236,480,505,471,101,42.8
3.46744E+13,S,C. K. McClatchy High,Sacramento City Unified,Sacramento,506,221,524,532,512,129,58.37
3.46745E+13,D,,San Juan Unified,Sacramento,4419,1402,526,532,514,806,57.49
3.46745E+13,S,Aspire Alexander Twilight Secondary Academy,San Juan Unified,Sacramento,11,12,420,418,403,2,16.67
3.46745E+13,S,Mesa Verde High,San Juan Unified,Sacramento,209,54,457,434,449,14,25.93
3.46745E+13,S,La Entrada Continuation High,San Juan Unified,Sacramento,48,3,*,*,*,*,*
3.46745E+13,S,El Sereno Alternative Education,San Juan Unified,Sacramento,137,6,*,*,*,*,*
3.46745E+13,S,Bella Vista High,San Juan Unified,Sacramento,420,242,549,562,530,173,71.49
3.46745E+13,S,Options for Youth-San Juan,San Juan Unified,Sacramento,185,15,451,422,431,4,26.67
3.46745E+13,S,Visions In Education,San Juan Unified,Sacramento,870,43,571,527,533,29,67.44
3.46745E+13,S,San Juan Choices Charter,San Juan Unified,Sacramento,68,1,*,*,*,*,*
3.46745E+13,S,Casa Roble Fundamental High,San Juan Unified,Sacramento,318,137,495,491,486,62,45.26
3.46745E+13,S,Del Campo High,San Juan Unified,Sacramento,417,180,501,488,489,80,44.44
3.46745E+13,S,El Camino Fundamental High,San Juan Unified,Sacramento,391,209,512,515,496,113,54.07
3.46745E+13,S,Encina Preparatory High,San Juan Unified,Sacramento,196,28,391,413,389,3,10.71
3.46745E+13,S,Mira Loma High,San Juan Unified,Sacramento,418,236,594,624,583,189,80.08
3.46745E+13,S,Rio Americano High,San Juan Unified,Sacramento,371,202,539,548,536,131,64.85
3.46745E+13,S,San Juan High,San Juan Unified,Sacramento,190,34,414,449,420,3,8.82
3.47397E+13,D,,Center Joint Unified,Sacramento,349,97,495,522,465,44,45.36
3.47397E+13,S,Global Youth Charter,Center Joint Unified,Sacramento,12,1,*,*,*,*,*
3.47397E+13,S,Center High,Center Joint Unified,Sacramento,292,96,496,524,466,44,45.83
3.47397E+13,S,Antelope View Charter,Center Joint Unified,Sacramento,11,0,NA,NA,NA,NA,NA
3.47528E+13,D,,Natomas Unified,Sacramento,931,389,476,474,469,143,36.76
3.47528E+13,S,Inderkum High,Natomas Unified,Sacramento,369,161,459,462,449,44,27.33
3.47528E+13,S,Natomas Pacific Pathways Prep,Natomas Unified,Sacramento,128,85,482,496,477,37,43.53
3.47528E+13,S,Natomas High,Natomas Unified,Sacramento,227,74,459,451,454,26,35.14
3.47528E+13,S,Natomas Charter,Natomas Unified,Sacramento,86,69,528,500,524,36,52.17
3.47651E+13,D,,Twin Rivers Unified,Sacramento,2554,536,431,435,421,112,20.9
3.47651E+13,S,Futures High,Twin Rivers Unified,Sacramento,51,17,457,492,489,6,35.29
3.47651E+13,S,Heritage Peak Charter,Twin Rivers Unified,Sacramento,223,25,478,462,458,9,36
3.47651E+13,S,Creative Connections Arts Academy,Twin Rivers Unified,Sacramento,33,8,*,*,*,*,*
3.47651E+13,S,Community Collaborative Charter,Twin Rivers Unified,Sacramento,190,2,*,*,*,*,*
3.47651E+13,S,SAVA: Sacramento Academic and Vocational Academy,Twin Rivers Unified,Sacramento,368,1,*,*,*,*,*
3.47651E+13,S,Highlands Community Charter,Twin Rivers Unified,Sacramento,56,0,NA,NA,NA,NA,NA
3.47651E+13,S,Elwood J. Keema High,Twin Rivers Unified,Sacramento,235,0,NA,NA,NA,NA,NA
3.47651E+13,S,Vista Nueva Career and Technology High,Twin Rivers Unified,Sacramento,104,1,*,*,*,*,*
3.47651E+13,S,Foothill High,Twin Rivers Unified,Sacramento,212,92,446,445,430,22,23.91
3.47651E+13,S,Grant Union High,Twin Rivers Unified,Sacramento,401,208,400,401,395,22,10.58
3.47651E+13,S,Highlands High,Twin Rivers Unified,Sacramento,172,54,435,440,407,11,20.37
3.47651E+13,S,Rio Linda High,Twin Rivers Unified,Sacramento,341,128,449,468,443,38,29.69
3.5E+13,C,,,San Benito,883,305,480,476,476,116,38.03
3.51036E+13,D,,San Benito County Office of Education,San Benito,40,0,NA,NA,NA,NA,NA
3.56754E+13,D,,San Benito High,San Benito,764,266,477,472,476,100,37.59
3.56754E+13,S,San Benito High,San Benito High,San Benito,703,266,477,472,476,100,37.59
3.57526E+13,D,,Aromas/San Juan Unified,San Benito,79,39,496,506,479,16,41.03
3.57526E+13,S,Anzar High,Aromas/San Juan Unified,San Benito,79,39,496,506,479,16,41.03
3.6E+13,C,,,San Bernardino,33998,12193,467,475,459,4193,34.39
3.61036E+13,D,,San Bernardino County Office of Education,San Bernardino,521,0,NA,NA,NA,NA,NA
3.66759E+13,D,,Adelanto Elementary,San Bernardino,821,2,*,*,*,*,*
3.66759E+13,S,Alta Vista Public,Adelanto Elementary,San Bernardino,815,2,*,*,*,*,*
3.66761E+13,D,,Barstow Unified,San Bernardino,444,86,450,474,445,24,27.91
3.66761E+13,S,Central High (Continuation),Barstow Unified,San Bernardino,131,1,*,*,*,*,*
3.66761E+13,S,Barstow High,Barstow Unified,San Bernardino,310,85,451,474,445,24,28.24
3.66764E+13,D,,Bear Valley Unified,San Bernardino,217,71,502,519,491,37,52.11
3.66764E+13,S,Big Bear High,Bear Valley Unified,San Bernardino,190,71,502,519,491,37,52.11
3.66765E+13,D,,Chaffey Joint Union High,San Bernardino,6214,2989,477,490,468,1166,39.01
3.66765E+13,S,Chaffey District Online High,Chaffey Joint Union High,San Bernardino,40,8,*,*,*,*,*
3.66765E+13,S,Alta Loma High,Chaffey Joint Union High,San Bernardino,652,348,482,488,466,130,37.36
3.66765E+13,S,Etiwanda High,Chaffey Joint Union High,San Bernardino,799,455,489,501,478,205,45.05
3.66765E+13,S,Rancho Cucamonga High,Chaffey Joint Union High,San Bernardino,815,519,493,501,489,236,45.47
3.66765E+13,S,Los Osos High,Chaffey Joint Union High,San Bernardino,786,522,523,544,511,307,58.81
3.66765E+13,S,Colony High,Chaffey Joint Union High,San Bernardino,508,240,457,466,450,77,32.08
3.66765E+13,S,Chaffey High,Chaffey Joint Union High,San Bernardino,845,277,453,450,445,71,25.63
3.66765E+13,S,Montclair High,Chaffey Joint Union High,San Bernardino,771,337,438,456,426,75,22.26
3.66765E+13,S,Ontario High,Chaffey Joint Union High,San Bernardino,655,282,428,458,428,61,21.63
3.66765E+13,S,Valley View High (Continuation),Chaffey Joint Union High,San Bernardino,308,1,*,*,*,*,*
3.66768E+13,D,,Chino Valley Unified,San Bernardino,2688,1358,496,515,494,675,49.71
3.66768E+13,S,Don Antonio Lugo High,Chino Valley Unified,San Bernardino,455,142,468,462,461,44,30.99
3.66768E+13,S,Ruben S. Ayala High,Chino Valley Unified,San Bernardino,675,464,513,542,510,273,58.84
3.66768E+13,S,Chino Hills High,Chino Valley Unified,San Bernardino,811,516,508,531,508,288,55.81
3.66768E+13,S,Buena Vista Continuation High,Chino Valley Unified,San Bernardino,146,1,*,*,*,*,*
3.66768E+13,S,Chino High,Chino Valley Unified,San Bernardino,550,235,456,460,452,70,29.79
3.66769E+13,D,,Colton Joint Unified,San Bernardino,1611,492,438,448,434,108,21.95
3.66769E+13,S,Grand Terrace High School at the Ray Abril Jr. Edu,Colton Joint Unified,San Bernardino,458,184,451,451,441,44,23.91
3.66769E+13,S,Washington High,Colton Joint Unified,San Bernardino,58,0,NA,NA,NA,NA,NA
3.66769E+13,S,Bloomington High,Colton Joint Unified,San Bernardino,461,177,432,442,430,40,22.6
3.66769E+13,S,Colton High,Colton Joint Unified,San Bernardino,456,131,427,452,428,24,18.32
3.66771E+13,D,,Fontana Unified,San Bernardino,3322,1250,436,439,425,240,19.2
3.66771E+13,S,Summit High,Fontana Unified,San Bernardino,620,326,439,439,425,62,19.02
3.66771E+13,S,Jurupa Hills High,Fontana Unified,San Bernardino,536,282,437,436,424,61,21.63
3.66771E+13,S,Fontana A. B. Miller High,Fontana Unified,San Bernardino,563,185,448,447,432,42,22.7
3.66771E+13,S,Henry J. Kaiser High,Fontana Unified,San Bernardino,545,236,425,427,417,28,11.86
